onset	duration	trial_type	descriptor
0.0	3.9761980797999996	CSminus	target
23.4923322531	3.9819533422000006	CSplus	target
46.99388524129999	3.978467042200009	CSplus	target
70.47870157509999	3.991745166600012	CSminus	condit
93.9723100257	3.9962145719999995	CSplus	condit
117.47049081069999	3.9961499780000054	CSplus	condit
140.9722559957	3.9924252209999906	CSminus	target
164.4660754347	3.996671262999996	CSplus	target
187.96483606270002	3.9960379929999874	CSplus	target
211.4666356577	3.992359719999996	CSplus	condit
234.96098966270003	3.9960355789999653	CSminus	condit
258.4589175027	3.996246869999993	CSplus	condit
281.9607352077	3.992468988999974	CSminus	target
305.45490508769996	3.9963673060000247	CSplus	target
328.9533599477	3.995959212999992	CSplus	target
352.4555214537	3.9919513259999917	CSplus	condit
375.94923524769996	3.9963027109999985	CSminus	condit
399.4472657147	3.9963147849999814	CSplus	condit
422.9491208487	3.9925079260000302	CSminus	target
446.44383193569996	3.9958749980000334	CSplus	target
469.94177305669996	3.9959972450000123	CSplus	target
493.44589443670003	3.990017107999961	CSplus	condit
516.9377621517	3.9961765400000786	CSplus	condit
540.4358083147	3.9961843880000743	CSminus	condit
563.9380712397001	3.9920138079999106	CSminus	target
587.4319148267	3.996237815000086	CSplus	target
610.9302438177	3.995984265000061	CSplus	target
634.4321916177	3.9921454120000135	CSplus	condit
657.9257046857	3.996679714000038	CSplus	condit
681.4243608757	3.9960781390000193	CSminus	condit
704.9260050207	3.9925082280000197	CSminus	target
728.4206919597001	3.9959184629999527	CSplus	target
751.9184317507	3.9962423419999595	CSplus	target
775.4207508197001	3.9920458029999963	CSplus	condit
798.9148280337	3.9960165620000225	CSminus	condit
822.4126082717	3.9962960699999712	CSplus	condit
845.9145325277001	3.9924475579999807	CSminus	target
869.4092448217	3.9958270050000237	CSplus	target
892.9069320927	3.996200687000055	CSplus	target
