onset	duration	trial_type	descriptor
0.0	3.980116930099996	CSplus	target
23.482652911299994	3.995873729400003	CSplus	target
46.9812331661	3.9957083169999947	CSminus	target
70.4833190911	3.9920945849999896	CSplus	condit
93.9777456071	3.996044273999985	CSminus	condit
117.47606959310001	3.9961843319999844	CSplus	condit
140.9783351181	3.9923107080000193	CSplus	target
164.47315916909997	3.995911460000002	CSplus	target
187.9715731051	3.9959002919999875	CSminus	target
211.47423978710003	3.9916789389999963	CSminus	condit
234.9681332381	3.996248928	CSplus	condit
258.46671349310003	3.9960868349999714	CSplus	condit
281.9685968781	3.992587200999992	CSplus	target
305.4633201111	3.996273376999966	CSplus	target
328.9619251181	3.996086834000039	CSminus	target
352.4640997861	3.9923245940000243	CSminus	condit
375.9591816161	3.9957161639999867	CSplus	condit
399.4569233351	3.9963901930000247	CSplus	condit
422.9591822201	3.9925210960000186	CSplus	target
446.4539721621	3.9961535429999913	CSplus	target
469.95235319709997	3.9961894630000643	CSminus	target
493.4568638711	3.9901449449999973	CSplus	condit
516.9492559281	3.996143581999945	CSplus	condit
540.4476381700999	3.996165315999974	CSminus	condit
563.9502532360999	3.991982599000039	CSplus	target
587.4448358080999	3.9958061150000503	CSplus	target
610.9431522471	3.995906328999922	CSminus	target
634.4454980641	3.9919832020000285	CSminus	condit
657.9396411440999	3.9963050710000516	CSplus	condit
681.4383487791	3.9960216359999094	CSplus	condit
704.9404410431	3.992307387999972	CSplus	target
728.4353076540999	3.9958637690000387	CSplus	target
751.9338453491	3.995749367999906	CSminus	target
775.4353541390999	3.9926587400000244	CSminus	condit
798.9306578280999	3.995831771999974	CSplus	condit
822.4283796251	3.996471088000021	CSplus	condit
845.9303737880999	3.9928881450000517	CSplus	target
869.4259778160999	3.9957445380000536	CSplus	target
892.9238608011	3.99624681399996	CSminus	target
