onset	duration	trial_type	descriptor
16.094247097499995	3.977955694100004	CSplus	condit
39.5744064373	3.996222968400005	CSplus	condit
63.07310622429999	3.9959473810000077	CSminus	condit
86.5739790193	3.9934803719999934	CSplus	condit
110.0724605703	3.993415171999999	CSplus	condit
133.5709400083	3.9933557079999957	CSminus	condit
157.0662599963	3.99644331799999	CSplus	condit
180.5642431943	3.9968716410000127	CSplus	condit
204.0631047723	3.996422792000004	CSminus	condit
227.5619425043	3.996014391000017	CSplus	condit
251.0607077923	3.995660020999992	CSplus	condit
274.55850716529994	3.99628726200001	CSminus	condit
298.0570315783	3.99616622100001	CSplus	condit
321.5552616893	3.9963512539999897	CSplus	condit
345.0538989933	3.9961299990000043	CSminus	condit
368.55276359029995	3.9956883940000125	CSplus	condit
392.0505086303	3.9963449150000088	CSplus	condit
415.5491884953	3.996086833999982	CSminus	condit
439.04752425230004	3.99616380599997	CSplus	condit
462.54581412929997	3.9962878659999888	CSplus	condit
486.04454500730003	3.995973942999967	CSminus	condit
509.5421548183	3.9967774650000365	CSplus	condit
533.0411999203001	3.996147204999943	CSplus	condit
556.5396256293001	3.996132111999941	CSminus	condit
580.0378327993001	3.996334350999973	CSplus	condit
603.5366146893	3.9959805839999945	CSplus	condit
627.0347195333001	3.996289072999957	CSminus	condit
650.5334836133001	3.9959513049999487	CSplus	condit
674.0319241123	3.995912065000084	CSplus	condit
697.5298351693	3.9964101150000033	CSminus	condit
721.0285585003	3.9960940789999313	CSplus	condit
744.5270077533	3.9960699309999654	CSplus	condit
768.0254029753	3.9960895509999546	CSminus	condit
791.5239023353	3.996003222000013	CSplus	condit
815.0219471103001	3.996365138999977	CSplus	condit
838.5204751463	3.9962579820000883	CSminus	condit
