onset	duration	trial_type	descriptor
0.0	3.977667630900001	CSplus	target
23.482630127999997	3.9932323136000036	CSplus	target
46.980309989700004	3.9937635622000016	CSminus	target
70.4810910159	3.991267598999997	CSplus	condit
93.9745127379	3.996066947999992	CSplus	condit
117.4725753399	3.996164746000005	CSminus	condit
140.9747690049	3.992184607000013	CSplus	target
164.4689414179	3.9962338679999903	CSplus	target
187.9673604999	3.996028311999993	CSminus	target
211.4696951269	3.992036702000007	CSplus	condit
234.9636212329	3.9962329630000113	CSminus	condit
258.4621178889	3.9959824320000052	CSplus	condit
281.96375827090003	3.992534445999979	CSplus	target
305.4585748229	3.995924778000017	CSplus	target
328.95654324889995	3.996158709000042	CSminus	target
352.45820807990003	3.992681747000006	CSminus	condit
375.95292321090005	3.996217870999999	CSplus	condit
399.4511294919	3.9962450379999837	CSplus	condit
422.9531800819	3.9923626959999865	CSplus	target
446.4478414849	3.995906063999996	CSplus	target
469.94575497490007	3.9962097220000032	CSminus	target
493.4500742389	3.9901392990000204	CSplus	condit
516.9421811199	3.996289408999928	CSminus	condit
540.4400894789001	3.9965390359999446	CSplus	condit
563.9425750289	3.9922332040000583	CSplus	target
587.4371048269	3.9959160260000317	CSplus	target
610.9350285799001	3.996204589999934	CSminus	target
634.4370667949	3.9923865409999735	CSminus	condit
657.9315769729001	3.996137881999971	CSplus	condit
681.4298985589	3.9959902790000115	CSplus	condit
704.9317909819	3.992294175999973	CSplus	target
728.4264001649001	3.9958970089999184	CSplus	target
751.9245047239	3.996002957000087	CSminus	target
775.4264707969	3.992298099999971	CSplus	condit
798.9207527789	3.99617863200001	CSminus	condit
822.4191265849	3.9960554780000166	CSplus	condit
845.9206730919001	3.992691405999949	CSplus	target
869.4157356479001	3.995828187999905	CSplus	target
892.9138522809001	3.9959199489999264	CSminus	target
