onset	duration	trial_type	descriptor
0.0	3.985585652999987	CSplus	target
23.490887988999987	3.993387323999997	CSplus	target
46.99036336999998	3.9926293729999998	CSminus	target
70.49787767699999	3.9838992059999896	CSminus	condit
93.98669405499999	3.993772186000001	CSplus	condit
117.48507190099997	3.9941114680000283	CSplus	condit
140.985349605	3.992517386999964	CSplus	target
164.48053928899998	3.9960469439999997	CSplus	target
187.978320977	3.996983290000003	CSminus	target
211.484122576	3.9899012340000013	CSplus	condit
234.97886883899997	3.9938962470000092	CSplus	condit
258.476965963	3.994518062999987	CSminus	condit
281.97825457	3.99192605799999	CSplus	target
305.472882507	3.996015249999971	CSplus	target
328.971166477	3.996462897000015	CSminus	target
352.477151904	3.9891918810000107	CSplus	condit
375.97080274599995	3.9943167270000686	CSminus	condit
399.469844667	3.9939481659999956	CSplus	condit
422.970808783	3.991669784999999	CSplus	target
446.464898517	3.9962983870000244	CSplus	target
469.963896066	3.9960427180000124	CSminus	target
493.46916640499995	3.9895088260000193	CSplus	condit
516.9632709299999	3.9941021110000747	CSminus	condit
540.4613586969999	3.994717284999979	CSplus	condit
563.962586933	3.9921974239999827	CSplus	target
587.4573688149999	3.9961326700000654	CSplus	target
610.956170764	3.9960460380000313	CSminus	target
634.4614897009999	3.989460529000098	CSplus	condit
657.9558003909999	3.9939164720000235	CSminus	condit
681.4540514600001	3.994388265999987	CSplus	condit
704.955385646	3.991734081000004	CSplus	target
728.449864166	3.9959793300000683	CSplus	target
751.9479854389999	3.9965600919999815	CSminus	target
775.454116962	3.989178598999956	CSplus	condit
798.947838135	3.9941594619999705	CSplus	condit
822.44678135	3.993940617000021	CSminus	condit
845.9473373569999	3.9920676299999514	CSplus	target
869.4416181670001	3.9964867399999093	CSplus	target
892.940709597	3.9961737200001153	CSminus	target
