onset	duration	trial_type	descriptor
0.0	3.965954495099993	CSplus	target
23.483272908299995	3.9811426119999993	CSplus	target
46.98620491429999	3.976600998000009	CSminus	target
70.47276284129998	3.988504096000014	CSplus	condit
93.9657190533	3.9939760069999863	CSminus	condit
117.4642386363	3.9938833399999965	CSplus	condit
140.9643323603	3.992179102999984	CSplus	target
164.4579743723	3.996966422000014	CSplus	target
187.9575332203	3.9958423379999886	CSminus	target
211.4625857133	3.9892354749999868	CSminus	condit
234.9564930503	3.993726680000009	CSplus	condit
258.45458642330004	3.9940741080000066	CSplus	condit
281.95549996830005	3.9915648409999562	CSplus	target
305.4495853963	3.995895160000032	CSplus	target
328.9474505713	3.996482257000025	CSminus	target
352.45544095729997	3.986971005999976	CSminus	condit
375.9466648593	3.9941058019999787	CSplus	condit
399.4453552893	3.993842891999975	CSplus	condit
422.9460955733	3.9915044710000416	CSplus	target
446.43982723429997	3.99619731100006	CSplus	target
469.93843012729997	3.9960165040000675	CSminus	target
493.4442722563	3.9886375130000715	CSplus	condit
516.9373087603	3.9940227940001023	CSplus	condit
540.4359499883	3.993797313000073	CSminus	condit
563.9360717843	3.9920701350000627	CSplus	target
587.4308472373	3.9957140520000394	CSplus	target
610.9287205633	3.996264322000002	CSminus	target
634.4340752073	3.989372212000035	CSplus	condit
657.9280075973	3.9938528530000212	CSplus	condit
681.4260888963	3.9942199009999513	CSminus	condit
704.9271657413	3.9915150350000204	CSplus	target
728.4212629403	3.9958384139999907	CSplus	target
751.9192044843	3.9963210689999187	CSminus	target
775.4249687363	3.9890256900000622	CSplus	condit
798.9182581883	3.994145947999982	CSminus	condit
822.4171125223	3.99368532699998	CSplus	condit
845.9175995553001	3.991617663999932	CSplus	target
869.4113746823	3.9962673400000313	CSplus	target
892.9099857253	3.9960602720000225	CSminus	target
