onset	duration	trial_type	descriptor
16.271644782699994	3.980462133000003	CSplus	condit
39.7544984757	3.996177065599994	CSplus	condit
63.2528887075	3.9963602889999947	CSminus	condit
86.75201454949999	3.9958975520000024	CSplus	condit
110.2501276825	3.9962796949999984	CSplus	condit
133.7488152375	3.9961523139999997	CSminus	condit
157.2471704555	3.9963729659999956	CSplus	condit
180.7461287695	3.996011349000014	CSplus	condit
204.2446862265	3.996019197999999	CSminus	condit
227.7431688255	3.996116695000012	CSplus	condit
251.24197621449997	3.9958788370000207	CSplus	condit
274.7403945185	3.9960496850000027	CSminus	condit
298.2389178665	3.9960801720000063	CSplus	condit
321.7377491025	3.9958613299999683	CSplus	condit
345.2358966465	3.9962815060000025	CSminus	condit
368.7350562955	3.995699236000007	CSplus	condit
392.2333366535	3.9959953520000226	CSplus	condit
415.7317456005	3.996161972999971	CSminus	condit
439.2306024935	3.9958909110000036	CSplus	condit
462.7287289085	3.9963397629999804	CSplus	condit
486.22770895649995	3.995938301000024	CSminus	condit
509.7263931905	3.9958251079999627	CSplus	condit
533.2241084855001	3.9966941349999843	CSplus	condit
556.7234160405001	3.9959660719999874	CSminus	condit
580.2215762625001	3.9963889649999373	CSplus	condit
603.7205922305001	3.995941319999929	CSplus	condit
627.2189897075001	3.996129372999917	CSminus	condit
650.7174071055	3.9962890520000656	CSplus	condit
674.2159959555	3.9962694319999628	CSplus	condit
697.7145208125	3.996333725999989	CSminus	condit
721.2132946965	3.996138428999984	CSplus	condit
744.7120015705001	3.996022215999915	CSplus	condit
768.2101672255001	3.9964611059999697	CSminus	condit
791.7090992785	3.996099490000006	CSplus	condit
815.2079027435001	3.9958580100000063	CSplus	condit
838.7064016425	3.995917171999963	CSminus	condit
