onset	duration	trial_type	descriptor
0.0	3.9794991698000075	CSplus	target
23.481541917900003	3.9963210909999987	CSplus	target
46.9800600009	3.9960627109999933	CSminus	target
70.4935608529	3.9809365650000075	CSplus	condit
93.98014632889999	3.992664822000023	CSminus	condit
117.4791023919	3.992010115999989	CSplus	condit
140.9779525069	3.991385593999979	CSplus	target
164.47185897490002	3.9957786729999896	CSplus	target
187.97015218189998	3.9957880300000284	CSminus	target
211.47619289090002	3.9881431559999783	CSminus	condit
234.97065807689998	3.991964537000001	CSplus	condit
258.46841641189997	3.992479488000015	CSplus	condit
281.9680006179	3.991135966999991	CSplus	target
305.46161852089995	3.9958493040000462	CSplus	target
328.9594812939	3.9962836630000425	CSminus	target
352.4670073909	3.9871343849999903	CSplus	condit
375.95997270090004	3.992509671999983	CSplus	condit
399.45884122790005	3.9919117139999685	CSminus	condit
422.9596512339	3.9893372619999923	CSplus	target
446.4511779419	3.9961122129999467	CSplus	target
469.94959460489997	3.9960008320000497	CSminus	target
493.4566498209	3.987348091999934	CSplus	condit
516.9501497008999	3.992122403000053	CSplus	condit
540.4474407769	3.9931429460000345	CSminus	condit
563.9476482969	3.9911622280000074	CSplus	target
587.4413220409	3.995854435999945	CSplus	target
610.9395805359	3.995824553000034	CSminus	target
634.4462738369	3.987499920999994	CSplus	condit
657.9394356489	3.9926654249999274	CSplus	condit
681.4378749499	3.9925132949999806	CSminus	condit
704.9376782969	3.990942182000026	CSplus	target
728.4302198139	3.9967119830000684	CSplus	target
751.9288685969	3.996336184000029	CSminus	target
775.4362808979	3.987290739999935	CSplus	condit
798.9297605539	3.992121496999971	CSplus	condit
822.4270872479	3.9930855960000144	CSminus	condit
845.9273928678999	3.991036961000077	CSplus	target
869.4204170378999	3.9963041880000674	CSplus	target
892.9191120029	3.995915408999963	CSminus	target
